lsoa21,lad_2021_name,pop,cap,hiw,lcss,w2w,cap_2018,cap_2019,cap_2020,cap_2021,cap_2022,cap_2023,hiw_2019,hiw_2020,hiw_2021,hiw_2022,lcss_2017,lcss_2018,lcss_2019,lcss_2020,lcss_2021,lcss_2022,lcss_2023,lcss_2024,w2w_2016,w2w_2017,w2w_2018,w2w_2019,w2w_2020,w2w_2021,w2w_2022,w2w_2023,x,y,lr,lr1,lr2,lr3,lr4,lr5,lr6,hiw_w2w1,hiw_w2w2,hiw_w2w3,hiw_w2w4,hiw_w2w5,hiw_w2w6,hiw_w2w7,hiw_w2w8,hiw_w2w9,hiw_w2w10,hiw_w2w11,hiw_w2w12,hiw_w2w13,hiw_w2w14,hiw_w2w15,hiw_w2w16,hiw_w2w17,hiw_w2w18,hiw_w2w19,hiw_w2w20,hiw_w2w21,hiw_w2w22,hiw_w2w23,hiw_w2w24,hiw_w2w25,hiw_w2w26,hiw_w2w27,hiw_w2w28,lsoa_name_2011,local_authority_district_code_2019,local_authority_district_name_2019,index_of_multiple_deprivation_imd_score,income_score_rate,employment_score_rate,education_skills_and_training_score,health_deprivation_and_disability_score,crime_score,barriers_to_housing_and_services_score,living_environment_score,income_deprivation_affecting_children_index_idaci_score_rate,income_deprivation_affecting_older_people_idaopi_score_rate,children_and_young_people_sub_domain_score,adult_skills_sub_domain_score,geographical_barriers_sub_domain_score,wider_barriers_sub_domain_score,indoors_sub_domain_score,outdoors_sub_domain_score,min_lr,min_hiw_w2w1,min_jc,wt_dist_cond_cap_ut,wt_dist_cap_ut,gp_dist,ut_201719,c_ut_201719,sh
E01006702,Liverpool,1660.33333333333,322,3,697,56,50,34,41,72,53,72,0,0,3,0,72,62,99,132,76,112,64,80,16,10,4,8,3,8,5,2,334815.0086,393575.779100001,17,2789.03752736787,23788.7486806016,1681.79823470826,1669.52598220803,3164.94096347419,9798.45978509279,3215.36586939552,3501.73920480514,4687.51784876382,5560.17477925662,9891.70220299197,8065.83751791844,13431.8476366391,4555.15306283586,21987.538600423,18456.8551796097,5753.37382764933,16431.7116034291,22868.6820596611,16544.6858630737,18378.3028914296,9840.89769012808,6088.70461695611,23310.7937128563,5165.92494916095,9670.88000338604,10797.0651828284,1738.28475854458,1795.23022208267,9854.0468692536,8303.24211292652,5195.14001436871,22302.4448188859,3704.90570139102,Liverpool 014C,E08000012,Liverpool,72.822,0.426,0.319,76.443,1.979,0.944,12.609,45.223,0.578,0.398,1.581,0.552,-0.876,0.618,1.107,0.558,1669.52598220803,3215.36586939552,1738.28475854458,-0.00118137114971566,9.12858745449578e-05,504.430822285385,0.00102880658436214,-0.00245072716397714,34.8
E01006703,Liverpool,1670.33333333333,402,0,1040,47,47,17,104,85,57,92,0,0,0,0,149,122,113,163,138,159,99,97,6,17,8,6,2,1,6,1,335575.794,393482.978499999,25,2531.81186404187,23937.6611601457,2195.28322247985,2124.36040254511,3172.62891477903,9103.23084008575,2507.30075856398,2790.23975419676,4396.73099039382,5381.47693397336,9135.77258872466,7562.74667967327,12793.811493956,5031.13207845974,21281.5198186802,17737.0216738009,6121.27097512342,15685.5992917358,22117.0748249153,15804.6973122257,17659.1570659125,9082.13315464566,5336.01722118871,23450.7853963179,5660.53793183187,8977.17964115244,10324.4310409971,2145.99575737007,1264.8047172185,10415.4059839735,7778.94214558358,5517.52955033858,21619.0653155044,3691.97065029549,Liverpool 014D,E08000012,Liverpool,72.673,0.401,0.357,63.145,2.471,1.442,15.975,31.099,0.445,0.409,0.842,0.576,-0.409,0.773,0.078,1.363,2124.36040254511,2507.30075856398,1264.8047172185,-0.0011770946672814,9.23373538030396e-05,191.069874386584,0.0101910828025478,0.00233957049409449,52.8
E01006705,Liverpool,1328,319,1,762,55,40,12,67,51,79,70,0,0,1,0,115,89,99,112,92,113,77,65,9,25,6,5,3,3,3,1,335614.558,394792.199899999,20,1333.72114084096,22637.7433890785,1565.56433988663,1401.98373846659,4459.41714477525,9844.72552903896,3372.8067296124,2661.23990322613,5682.60357281,6688.32521894016,9561.8160756373,6685.12699711319,13670.0242934936,4056.20002395464,21937.8285918434,18344.2318165113,7208.87055424858,15551.1258352932,22013.7363543385,15626.2151170776,18269.5929904681,9478.15644283862,5851.99146957653,22149.0711032058,4697.54375034927,9724.81066166493,11465.310927,1332.3881365321,2503.31688093568,11238.7008955451,6940.73858025474,6646.00284311045,22352.6311084791,4986.33252139035,Liverpool 009E,E08000012,Liverpool,62.816,0.342,0.265,35.456,1.568,1.613,10.076,75.057,0.476,0.222,0.427,0.438,-1.263,0.222,1.671,1.601,1333.72114084096,2661.23990322613,1332.3881365321,-0.0011456007982616,9.21089405987231e-05,433.682047731584,0.00421614180003442,-0.000178519882474079,12.5
E01006706,Liverpool,1302.33333333333,225,1,366,41,33,15,23,38,50,66,0,0,1,0,28,34,37,46,51,69,65,36,8,12,11,5,2,0,3,0,344304.7394,388537.0164,21,10804.3174079523,30773.6192093322,12145.3257837977,12026.9876605317,9704.39775228641,1080.77673725028,7530.28202471736,8389.11362656278,7930.56264683545,8496.62799403279,2300.03422717603,10737.2074310493,3638.05038048973,14733.4270256102,11250.2050286109,7719.43545149392,12568.9996335501,9615.01407427887,14904.9851894922,10032.5430994297,7639.47881139285,2534.90649216955,4900.55590433846,30231.1159328579,15372.1911169675,1212.35545519688,5447.47757608517,11996.9197362071,9027.72517955531,17338.8914304015,10559.1769779771,11941.3657184873,11651.5572866881,9585.97539752925,Liverpool 045A,E08000012,Liverpool,68.114,0.402,0.323,77.773,2.164,0.007,26.123,15.767,0.458,0.428,1.396,0.591,0.246,1.36,-0.157,0.202,1080.77673725028,2300.03422717603,1212.35545519688,-0.00110421427674327,9.66065331122178e-05,275.017200519048,0.0117680826636051,0.00136033391155404,59.1
E01006707,Liverpool,1408.66666666667,158,0,338,34,23,29,17,28,29,32,0,0,0,0,25,41,27,39,48,76,47,35,8,13,5,0,2,4,0,2,344491.1889,387985.1109,18,11319.6995035991,31355.8079091734,12605.2433230613,12491.3300132765,10006.6912435421,1385.77209193359,7967.43800834258,8909.10442678622,8177.60971821119,8673.04544378629,2857.02241471464,11319.7100495278,3058.3540699177,15223.4823806835,10813.4537369326,7331.2613079048,12775.05665722,9883.13553496973,14997.1892408205,10317.6548271314,7248.89298251904,3090.76724763098,5413.63126832463,30813.3858864485,15863.3004817158,1517.80368315746,5187.75253969285,12465.4373649216,9438.74778708314,17503.7201864838,11141.1995144568,12160.8501197708,11166.7918207707,9861.15818962728,Liverpool 045B,E08000012,Liverpool,60.669,0.363,0.294,72.068,1.696,0.172,21.296,15.002,0.409,0.426,1.361,0.559,-0.011,1.07,-0.442,0.445,1385.77209193359,2857.02241471464,1517.80368315746,-0.00109823845124098,9.5320440662209e-05,365.069513356029,0.0117680826636051,0.00136033391155404,44.4
E01006708,Liverpool,1866,249,3,352,25,56,34,20,39,46,54,0,0,2,1,32,33,43,39,53,65,56,31,9,8,2,2,0,2,0,2,343849.9571,388285.655099999,30,10653.1700811079,30852.2853163239,11906.678081111,11794.3074828584,9312.72258779358,677.939346842288,7263.88906798584,8248.49532493101,7502.54966457392,8032.94401740707,2594.28239145271,10848.389960147,3535.16866072748,14537.6356248812,11520.1806551801,8038.10738445254,12120.5637966886,10116.4391609998,15424.2188402464,10529.0200549653,7955.95353147521,2827.51517104938,4751.72783657926,30312.0407119988,15177.9323206162,810.623258726581,4959.01975892854,11769.9832773476,8731.22853972113,16872.491469254,10686.0143651118,11499.6000981675,11861.0681951617,9175.90604292506,Liverpool 045C,E08000012,Liverpool,47.487,0.289,0.222,48.465,1.754,0.352,19.747,15.881,0.293,0.399,1.268,0.407,0.198,0.001,-0.452,0.554,677.939346842288,2594.28239145271,810.623258726581,-0.00110246700899752,9.63511503881479e-05,408.516010942509,0.0117680826636051,0.00136033391155404,37.5
E01006709,Liverpool,1527.33333333333,168,1,351,26,18,11,26,18,53,42,0,0,1,0,23,31,33,58,38,70,62,36,7,12,2,0,1,1,1,2,343270.8419,388003.6494,27,10466.150610464,30928.6951334698,11606.0580993168,11501.461704006,8822.62982509841,544.369669357116,6943.44311972929,8084.37469155878,6969.11935710072,7452.55855724167,3021.35869127054,10986.5946160089,3544.9504670892,14286.1445927205,11904.7089969439,8484.76211345468,11555.757381077,10731.5932950199,16068.2899318539,11137.5319082489,8400.49216655958,3246.45518971547,4608.90447352709,30391.4685068534,14927.422702738,599.060244137718,4377.96115565677,11484.4418001173,8365.36649230371,16284.1854461526,10843.872791262,10943.4614698265,12175.7646905356,8662.46040006877,Liverpool 040A,E08000012,Liverpool,46.497,0.289,0.223,44.82,1.819,-0.115,14.757,23.661,0.329,0.381,0.909,0.447,-0.436,0.534,0.387,0.131,544.369669357116,3021.35869127054,599.060244137718,-0.00110036191315137,9.59570440084505e-05,213.554906092015,0.00812231247013856,-0.000113429326408775,41.1
E01006710,Liverpool,1409,157,0,276,32,38,35,24,11,33,16,0,0,0,0,15,20,37,39,43,53,44,25,6,11,8,3,1,0,2,1,345088.4363,387557.4597,14,12046.4374124835,31969.2980531397,13339.6291746915,13225.8594723701,10693.2085725979,2110.29254879075,8700.16530800891,9633.78456641427,8836.70045589878,9285.71181229968,3368.3644289895,11918.701019326,2559.24918296008,15956.6698103358,10084.2910514067,6621.45529398801,13401.5204666889,9823.0686790881,14695.6526119149,10279.6302731083,6538.05573179337,3594.80288224488,6140.30484828285,31425.2412030748,16596.3556269996,2240.21897389155,5389.77600340593,13200.0047346359,10166.4659629028,18096.3855743955,11728.0142301421,12796.9690529913,10432.4048771815,10533.5961362589,Liverpool 045D,E08000012,Liverpool,39.34,0.23,0.186,37.932,0.946,-0.664,29.808,44.156,0.322,0.213,0.633,0.432,0.896,-0.466,1.197,0.116,2110.29254879075,2559.24918296008,2240.21897389155,-0.00109285744581526,9.4130248309323e-05,1091.62896859774,0.0117680826636051,0.00136033391155404,13.4
E01006711,Liverpool,1546.66666666667,335,4,743,35,34,52,28,39,72,110,0,2,1,1,97,102,100,106,105,129,60,44,6,9,6,3,3,3,3,2,338799.0664,391333.921499999,30,5151.34207572942,26539.466419697,6031.87444441434,5930.82271144391,4120.7491338796,5229.9659324479,1367.99043760284,3046.74858952575,3235.56456288033,4392.47289298009,5543.25164436634,7738.65844321778,8971.67742048044,8753.47643028665,17416.0434600271,13892.3176012053,7532.03370021445,12973.9226301986,19223.271970494,13193.3264924602,13813.0602142463,5539.14608191855,1889.29431319682,26024.4411131138,9394.29102376067,5103.49330517779,7087.17869097593,5918.93969591158,2864.45796125128,12388.244951745,7780.16192989128,6840.82924682456,17745.350196509,4247.00549968445,Liverpool 027A,E08000012,Liverpool,60.219,0.299,0.276,27.2,2.18,0.987,9.263,76.108,0.271,0.406,0.244,0.386,-1.191,-0.023,1.959,1.108,4120.7491338796,1367.99043760284,1889.29431319682,-0.00113368114343353,9.80472718038346e-05,534.288594835538,0,0,15.7
E01006712,Liverpool,1208.66666666667,145,2,175,19,21,22,15,18,40,29,0,0,1,1,29,24,23,21,19,31,21,7,2,7,2,3,0,2,3,0,339410.2097,391474.114499999,18,5348.67510130251,26533.2881241157,6441.74412254102,6328.27745776779,4747.76600601612,4808.20662799326,1843.58877786932,3086.38628270834,3795.2618961647,4922.82918304886,4950.95502666738,7450.47698607943,8654.20496852663,9095.0402577722,16958.3508479883,13408.2812396322,8154.19278189318,12349.2086443987,18596.4057459632,12571.1436015567,13330.3851639577,4938.21360555216,1262.38174304735,26013.29766397,9736.34942260207,4686.54890702099,7090.26063116967,6304.54248003258,3405.05955959778,13013.2540010544,7465.13685757375,7463.42831664973,17326.9941702166,4869.67542958019,Liverpool 029D,E08000012,Liverpool,40.337,0.213,0.166,24.628,1.41,0.305,5.717,68.855,0.27,0.293,0.133,0.375,-0.655,-1.774,1.791,0.836,4747.76600601612,1843.58877786932,1262.38174304735,-0.00113870660733847,9.99146888665086e-05,108.60716589707,0.00497949619214997,-0.0045470916817984,6.2
E01006713,Liverpool,1280,163,1,204,32,22,26,31,19,25,40,0,0,1,0,26,28,28,37,25,33,20,7,6,13,6,2,0,1,3,1,339537.9656,391302.574899999,18,5562.41071524769,26729.3558620357,6644.09652412582,6532.239868996,4837.83047031328,4602.77685503957,2027.39209767005,3294.07291821224,3798.23743871933,4903.305423435,4804.64493904518,7592.52123852861,8441.11596675943,9305.1405672083,16760.8094953161,13216.2568051579,8218.91769976365,12282.2256017996,18506.9109438475,12512.2093288597,13138.0265465671,4799.59270485695,1197.03255579081,26208.7080573883,9946.48423271498,4480.41368795817,6899.63252366342,6509.92932459483,3574.7211601121,13085.4430862738,7599.09731636155,7529.60239876334,17122.9328652041,4938.05022217713,Liverpool 029E,E08000012,Liverpool,37.962,0.195,0.163,23.471,1.063,0.41,9.487,71.773,0.212,0.203,-0.034,0.383,-0.218,-1.587,1.827,1.017,4602.77685503957,2027.39209767005,1197.03255579081,-0.00113685787401843,0.000100029181943588,231.412991194452,0.00497949619214997,-0.0045470916817984,3.1
E01006716,Liverpool,1429,415,2,492,42,66,65,58,45,78,103,0,0,0,2,49,59,53,71,79,80,61,40,6,13,7,2,1,4,2,7,339076.74,390434.964400001,30,6078.05195489941,27476.1678107704,6829.26315873522,6741.08147234982,4293.80687503145,4557.18685288097,2192.83574744302,3982.99540678365,2964.05836880278,4004.03398527933,5258.6507824029,8537.48471567891,8152.20786202598,9600.90956916339,16744.2943213527,13269.9488534387,7538.57153609824,13016.9468088357,19156.31641781,13271.0187036451,13188.4455878118,5293.70840627991,2060.190215734,26960.4073481897,10239.9574555383,4425.74359688422,6146.96939969808,6740.24677280353,3519.70777571751,12416.4574989108,8555.49393451351,6858.48782280552,17017.6750139225,4301.86531731991,Liverpool 032E,E08000012,Liverpool,48.926,0.292,0.212,41.891,1.455,0.259,14.1,58.006,0.316,0.362,0.756,0.447,-0.309,0.098,1.309,1.143,4293.80687503145,2192.83574744302,2060.190215734,-0.00112349606231974,9.74813989225297e-05,502.634275061301,0,0,24.2
E01006717,Liverpool,1442.33333333333,120,3,154,33,11,12,27,14,24,32,0,0,1,2,18,18,17,22,21,32,16,10,7,9,4,3,0,5,3,2,339047.1118,392039.038000001,10,4677.48487586392,25902.0261752994,5830.27303459601,5709.99992773531,4564.33534836635,5444.97102882559,1362.28734793475,2428.75948029827,3908.75166859562,5087.39900408363,5408.16469083048,6992.21410278103,9318.35795491657,8447.73522174626,17562.6421366138,13994.5828331235,8030.37752250478,12537.301567815,18848.4449466988,12733.5692000181,13917.844793485,5372.68095455142,1607.31748515971,25383.8578890301,9088.73319507789,5325.77769824778,7714.44912051924,5680.03957393879,2945.47024011931,12851.9734991038,7032.69089954031,7338.13921032432,17954.4332751994,4757.82999031452,Liverpool 027D,E08000012,Liverpool,30.417,0.162,0.138,15.511,0.795,0.902,7.904,47.831,0.231,0.16,-0.325,0.33,-0.249,-2.215,1.141,0.715,4564.33534836635,1362.28734793475,1607.31748515971,-0.00114496166115517,9.94572937526158e-05,260.163132560322,0.00604838709677419,-0.0021779076600147,3.1
E01006718,Liverpool,1563,210,3,245,31,32,13,16,29,51,69,0,0,2,0,42,41,31,31,28,27,27,18,5,11,5,3,1,3,3,0,338982.6193,391767.836100001,11,4868.03807168633,26153.0575476395,5923.00174840336,5809.61375117048,4413.36679499887,5326.30623393004,1344.86225242402,2667.09088945064,3668.11274676788,4838.40965880352,5417.94136012908,7270.64918687332,9158.51518370795,8581.52479174792,17476.1287304601,13923.2131415564,7862.49370708824,12672.1038418326,18959.6120553504,12877.8707506429,13845.5340228338,5394.48199568653,1651.48474419792,25635.858375838,9222.89016400208,5204.32042924321,7463.58804012558,5786.26806655178,2922.10907208809,12699.5855221447,7310.050490832,7170.19394672835,17845.5736719866,4581.74338213379,Liverpool 027E,E08000012,Liverpool,40.793,0.242,0.182,27.103,1.018,0.319,5.688,66.405,0.323,0.261,0.453,0.356,-0.97,-1.241,1.583,1.115,4413.36679499887,1344.86225242402,1651.48474419792,-0.00114065350044503,9.90094199765701e-05,263.230920667605,0.00604838709677419,-0.0021779076600147,13.1
E01006719,Liverpool,1369,170,1,162,21,20,25,16,27,42,40,0,0,0,1,24,11,19,23,20,29,26,10,5,4,2,2,1,4,2,1,339431.0115,391818.929,12,5080.66375783454,26202.2289282262,6272.61725304306,6151.88889392303,4856.57028912107,5009.87285269528,1770.90444128793,2779.54686795767,4030.10443179496,5179.28991051606,4986.62141275764,7109.36463730572,8901.74932146334,8881.9530426688,17120.4126009034,13552.1383436406,8296.51663044037,12227.3543699433,18509.4510589097,12436.5054276779,13475.3731282925,4957.61868831971,1203.52986623779,25681.48906311,9522.70962711975,4891.69513391922,7426.51986145609,6121.20878598995,3354.66003258997,13140.1531839451,7127.25369872611,7604.43356203502,17515.2385268748,5012.98419796558,Liverpool 027F,E08000012,Liverpool,30.738,0.173,0.134,21.063,0.801,0.239,5.142,58.048,0.197,0.254,0.024,0.352,-1.338,-1.173,1.407,0.877,4856.57028912107,1770.90444128793,1203.52986623779,-0.00114383883050587,0.000100453642605688,203.238080027486,0.00604838709677419,-0.0021779076600147,6.6
E01006721,Liverpool,1580.66666666667,600,0,949,87,51,52,72,128,131,166,0,0,0,0,80,94,117,154,147,159,114,84,24,34,14,5,2,3,5,0,338315.0979,389421.8643,20,6744.11906958935,28327.0661682638,7074.97253064623,7018.79396848196,3667.98377970771,4986.42738836123,2781.741772451,4906.78949827672,1933.37144894583,2821.23605070524,6169.39691379951,9709.72670770906,8142.78569908352,9929.41025584091,17002.9052263841,13636.2027806204,6615.96773878159,14116.2886588933,20162.670973926,14391.3529005683,13551.3221425112,6239.02163349274,3309.98007222739,27818.7952004148,10557.094074004,4852.25201482076,5454.94590088189,7044.58425964787,3653.21688954635,11471.2449594775,9746.3996052842,5958.70142618279,17162.2292476999,3531.7381350517,Liverpool 038C,E08000012,Liverpool,63.285,0.398,0.268,45.386,1.774,0.95,15.923,50.032,0.645,0.406,1.275,0.376,-0.717,1.212,1.169,0.843,3667.98377970771,1933.37144894583,3309.98007222739,-0.00110895660489188,9.47429015074488e-05,664.768615533941,0.00763455910421173,-0.000157022209936882,41.1
E01006722,Liverpool,2010.66666666667,202,1,321,51,18,20,32,20,58,54,0,0,0,1,43,44,36,43,36,48,32,39,11,23,9,5,0,0,2,1,337751.9154,389256.813999999,0,6766.31429286034,28398.447548692,6891.73940248502,6850.55466529278,3185.37344356284,5518.05821029026,2875.89633209523,5094.1435175467,1356.09532045243,2249.05183980959,6755.49577065638,10036.3141698221,8537.57765093501,9762.58748632602,17460.3891925163,14127.0696804874,6039.26896898557,14697.4120601201,20749.5269156712,14969.5634688743,14041.4318801934,6825.80973521688,3833.01541113985,27895.0455260887,10382.0239134389,5384.33940295735,5577.50989781674,6888.16841510938,3489.67303140536,10889.1352701238,10090.9775212094,5386.48117193433,17584.8256344082,3003.34199405872,Liverpool 038D,E08000012,Liverpool,35.357,0.174,0.091,32.883,1.31,0.777,14.4,62.277,0.411,0.324,0.947,0.324,-1.36,1.276,1.56,0.821,3185.37344356284,1356.09532045243,3003.34199405872,-0.00110498860319902,9.37531332514553e-05,416.776817196476,0.00763455910421173,-0.000157022209936882,8.7
E01006723,Liverpool,1963.33333333333,356,2,265,60,37,29,77,34,106,73,0,1,1,0,36,35,40,38,38,36,23,19,19,20,6,5,5,1,0,4,338042.067,389151.8904,12,6932.79589283439,28547.6199135568,7137.73649545157,7091.46773948111,3493.83381048686,5217.2342091669,3001.06925419946,5179.70401989355,1643.11162399306,2456.3840975102,6500.15669938052,10046.4258910173,8233.93259256482,10004.5339214029,17152.0330057781,13819.1648145646,6320.18536880849,14477.3506882061,20502.6597462013,14756.413970485,13733.4831144872,6576.41943939953,3693.91081224053,28041.9359325345,10626.9575820416,5083.69248811604,5340.4297371035,7125.03528251068,3724.07044331389,11160.7059964876,10089.7697587678,5672.34994079328,17278.6639720738,3309.10114944198,Liverpool 038E,E08000012,Liverpool,40.356,0.21,0.128,31.544,1.347,0.843,14.043,66.409,0.453,0.378,1.012,0.291,-1.226,1.149,1.646,0.96,3493.83381048686,1643.11162399306,3309.10114944198,-0.00110512072817195,9.40334800628055e-05,294.08060476873,0.00763455910421173,-0.000157022209936882,15.9
E01006724,Liverpool,1554.33333333333,121,1,50,21,2,9,18,21,45,26,0,0,1,0,7,6,3,9,8,7,5,5,5,8,1,2,3,1,1,0,338378.0509,388884.451300001,0,7277.63032185947,28867.2969859321,7547.89038210345,7498.24518329787,3905.73192974879,4857.75379802882,3320.05162662509,5445.42799137511,1998.69706070275,2674.54146213214,6254.53479747766,10210.9191813099,7809.16885552302,10411.11379525,16741.0462839177,13423.007249684,6643.2123855453,14291.3587272187,20264.1180605436,14582.6999809969,13336.9496653421,6343.02531884639,3673.60855947265,28359.2553127586,11035.4777533518,4725.04847726351,4945.49506547816,7528.98997592181,4129.38566466956,11460.0292132413,10239.6584825284,6006.99162754639,16858.0077330877,3699.94820361055,Liverpool 038F,E08000012,Liverpool,20.722,0.075,0.052,18.304,0.385,0.669,15.862,57.151,0.164,0.162,0.405,0.255,-0.716,1.196,1.401,0.807,3905.73192974879,1998.69706070275,3673.60855947265,-0.00110368788206062,9.41584466322857e-05,409.593301536109,0.00530604510138336,-0.0025933542943523,8.3
E01006725,Liverpool,1491,404,1,332,39,24,61,61,70,123,65,0,1,0,0,44,34,27,51,47,61,38,30,12,17,6,1,2,0,1,0,338484.1345,389875.9288,0,6364.26538242708,27910.0559288469,6824.8148365036,6757.7798547866,3739.61198203231,4922.90925887933,2392.42291444462,4459.03643951916,2203.32215060795,3198.75772801874,5914.4724181925,9226.69888443098,8261.04502144613,9658.93987079119,17032.1365093214,13620.7378498288,6846.28217646333,13778.3040098976,19873.8122750911,14042.0450988294,13537.1051512657,5968.89023777891,2874.34260091861,27399.7839752301,10291.3881886331,4788.76180043829,5803.08130962406,6774.89773258026,3416.71691722787,11718.4224587146,9262.26161259069,6175.8765730733,17235.1792024487,3672.11929521522,Liverpool 035B,E08000012,Liverpool,41.134,0.256,0.183,34.552,1.388,0.023,13.331,46.712,0.328,0.33,0.893,0.353,-0.551,0.374,1.175,0.478,3739.61198203231,2203.32215060795,2874.34260091861,-0.00111453021573582,9.55823304081245e-05,1139.71014681789,0,0,23.5
E01006726,Liverpool,1736.66666666667,379,1,390,70,23,65,62,58,79,92,0,0,1,0,61,37,33,74,45,54,39,47,22,25,10,2,2,3,4,2,337861.0091,389600.2565,0,6454.48168365787,28076.0821759852,6665.0640734861,6616.20151388053,3182.9930949462,5465.63154276565,2537.64798553207,4742.51281443444,1525.70978310921,2529.74625985991,6576.32860577045,9676.05174888366,8621.49115192232,9529.21426531459,17490.590055492,14122.9989569523,6187.66244454846,14459.6270251855,20548.3831901265,14723.2912075786,14038.1955769787,6636.20144024802,3529.4903266687,27571.3173029204,10153.0315824482,5331.3649190926,5820.38626609765,6647.9881066034,3247.56864589976,11054.4088611655,9731.26655582798,5522.72771957782,17646.7335565418,3060.97643272543,Liverpool 035C,E08000012,Liverpool,45.831,0.244,0.158,32.544,1.319,1.077,19.286,67.989,0.427,0.314,0.73,0.364,-0.312,1.332,1.689,0.981,3182.9930949462,1525.70978310921,3060.97643272543,-0.00110891963582798,9.4273198446009e-05,471.127311960457,0.0070454753408363,0.00461058755456429,17.8
